Zone;Sub Zone;Category;Date;Count;Location
France;Guadeloupe;Recovered;2020-04-14;67;16.265,-61.551
France;Guadeloupe;Recovered;2020-03-03;0;16.265,-61.551
France;Martinique;Recovered;2020-04-23;73;14.6415,-61.0242
France;Martinique;Recovered;2020-07-06;98;14.6415,-61.0242
France;Martinique;Recovered;2020-08-14;98;14.6415,-61.0242
France;Martinique;Recovered;2020-03-06;0;14.6415,-61.0242
France;Martinique;Recovered;2020-04-07;50;14.6415,-61.0242
France;Martinique;Recovered;2020-09-17;98;14.6415,-61.0242
France;Martinique;Recovered;2020-02-18;0;14.6415,-61.0242
France;Martinique;Recovered;2020-07-14;98;14.6415,-61.0242
France;Mayotte;Recovered;2020-09-03;2964;-12.8275,45.166244
France;Mayotte;Recovered;2020-09-14;2964;-12.8275,45.166244
France;Mayotte;Recovered;2020-08-19;2964;-12.8275,45.166244
France;Mayotte;Recovered;2020-03-06;0;-12.8275,45.166244
France;Mayotte;Recovered;2020-06-05;1523;-12.8275,45.166244
France;Mayotte;Recovered;2020-07-07;2446;-12.8275,45.166244
France;Mayotte;Recovered;2020-07-01;2341;-12.8275,45.166244
France;Mayotte;Recovered;2020-03-22;0;-12.8275,45.166244
France;New Caledonia;Recovered;2020-03-29;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-07-06;21;-20.904305,165.618042
France;New Caledonia;Recovered;2020-02-21;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-03-10;0;-20.904305,165.618042
France;New Caledonia;Recovered;2020-07-30;22;-20.904305,165.618042
France;New Caledonia;Recovered;2020-08-11;22;-20.904305,165.618042
France;New Caledonia;Recovered;2020-07-01;21;-20.904305,165.618042
France;New Caledonia;Recovered;2020-02-26;0;-20.904305,165.618042
France;Reunion;Recovered;2020-04-26;300;-21.1151,55.5364
France;Reunion;Recovered;2020-05-22;411;-21.1151,55.5364
France;Reunion;Recovered;2020-01-31;0;-21.1151,55.5364
France;Reunion;Recovered;2020-06-30;472;-21.1151,55.5364
France;Saint Barthelemy;Recovered;2020-04-09;1;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-09-20;16;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-07-28;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-02-02;0;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-09-18;16;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-09-06;13;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-07-07;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-07-01;6;17.9,-62.8333
France;Saint Barthelemy;Recovered;2020-02-26;0;17.9,-62.8333
France;Saint Pierre and Miquelon;Recovered;2020-01-26;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-03-23;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-09-03;4;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-03-28;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-05-12;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-02-03;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-08-14;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-08-20;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-08-19;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-05-22;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-08-02;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Recovered;2020-08-22;1;46.8852,-56.3159
France;St Martin;Recovered;2020-08-08;41;18.0708,-63.0501
France;St Martin;Recovered;2020-03-24;0;18.0708,-63.0501
France;St Martin;Recovered;2020-04-11;11;18.0708,-63.0501
France;St Martin;Recovered;2020-02-20;0;18.0708,-63.0501
France;St Martin;Recovered;2020-08-28;79;18.0708,-63.0501
France;St Martin;Recovered;2020-09-19;206;18.0708,-63.0501
France;;Recovered;2020-04-08;21254;46.2276,2.2137
France;;Recovered;2020-03-07;12;46.2276,2.2137
France;;Recovered;2020-08-03;71258;46.2276,2.2137
France;;Recovered;2020-03-31;9444;46.2276,2.2137
France;;Recovered;2020-03-03;12;46.2276,2.2137
France;;Recovered;2020-09-23;77757;46.2276,2.2137
France;French Guiana;Confirmed;2020-01-26;0;3.9339,-53.1258
France;French Guiana;Confirmed;2020-09-21;9712;3.9339,-53.1258
France;French Guiana;Confirmed;2020-06-02;517;3.9339,-53.1258
France;French Guiana;Confirmed;2020-03-23;20;3.9339,-53.1258
France;French Guiana;Confirmed;2020-09-20;9692;3.9339,-53.1258
France;French Guiana;Confirmed;2020-04-20;97;3.9339,-53.1258
France;French Guiana;Confirmed;2020-06-22;2458;3.9339,-53.1258
France;French Guiana;Confirmed;2020-06-25;3033;3.9339,-53.1258
France;French Guiana;Confirmed;2020-04-12;86;3.9339,-53.1258
France;French Guiana;Confirmed;2020-08-10;8324;3.9339,-53.1258
France;French Guiana;Confirmed;2020-09-15;9578;3.9339,-53.1258
France;French Guiana;Confirmed;2020-08-24;8875;3.9339,-53.1258
France;French Polynesia;Confirmed;2020-06-22;60;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-03-08;0;-17.6797,149.4068
France;French Polynesia;Confirmed;2020-04-24;57;-17.6797,149.4068
France;Guadeloupe;Confirmed;2020-07-08;184;16.265,-61.551
France;Guadeloupe;Confirmed;2020-03-23;62;16.265,-61.551
France;Guadeloupe;Confirmed;2020-07-09;184;16.265,-61.551
France;Guadeloupe;Confirmed;2020-03-16;6;16.265,-61.551
France;Guadeloupe;Confirmed;2020-09-14;3080;16.265,-61.551
France;Guadeloupe;Confirmed;2020-05-03;152;16.265,-61.551
France;Guadeloupe;Confirmed;2020-04-28;149;16.265,-61.551
France;Guadeloupe;Confirmed;2020-06-05;164;16.265,-61.551
France;Martinique;Confirmed;2020-02-05;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-03-25;66;14.6415,-61.0242
France;Martinique;Confirmed;2020-07-09;249;14.6415,-61.0242
France;Martinique;Confirmed;2020-09-13;939;14.6415,-61.0242
France;Martinique;Confirmed;2020-08-14;336;14.6415,-61.0242
France;Martinique;Confirmed;2020-05-23;197;14.6415,-61.0242
France;Mayotte;Confirmed;2020-04-03;128;-12.8275,45.166244
France;Mayotte;Confirmed;2020-08-17;3160;-12.8275,45.166244
France;Mayotte;Confirmed;2020-02-24;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-04-22;326;-12.8275,45.166244
France;Mayotte;Confirmed;2020-04-29;460;-12.8275,45.166244
France;Mayotte;Confirmed;2020-01-22;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-05-23;1521;-12.8275,45.166244
France;Mayotte;Confirmed;2020-06-01;1934;-12.8275,45.166244
France;Mayotte;Confirmed;2020-04-14;217;-12.8275,45.166244
France;Mayotte;Confirmed;2020-07-11;2711;-12.8275,45.166244
France;Mayotte;Confirmed;2020-02-22;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-03-09;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-04-01;94;-12.8275,45.166244
France;Mayotte;Confirmed;2020-08-22;3237;-12.8275,45.166244
France;Mayotte;Confirmed;2020-06-19;2394;-12.8275,45.166244
France;New Caledonia;Confirmed;2020-09-20;26;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-29;15;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-06-22;21;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-19;2;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-09-02;23;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-09-24;26;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-08-01;22;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-08-20;23;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-31;16;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-02-02;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-05-30;19;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-26;14;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-08-24;23;-20.904305,165.618042
France;Reunion;Confirmed;2020-01-26;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-07-02;531;-21.1151,55.5364
France;Reunion;Confirmed;2020-09-20;3194;-21.1151,55.5364
France;Reunion;Confirmed;2020-07-29;657;-21.1151,55.5364
France;Reunion;Confirmed;2020-07-31;660;-21.1151,55.5364
France;Reunion;Confirmed;2020-05-19;446;-21.1151,55.5364
France;Reunion;Confirmed;2020-05-10;436;-21.1151,55.5364
France;Reunion;Confirmed;2020-02-14;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-04-14;391;-21.1151,55.5364
France;Reunion;Confirmed;2020-02-02;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-09-18;3194;-21.1151,55.5364
France;Reunion;Confirmed;2020-01-24;0;-21.1151,55.5364
France;Reunion;Confirmed;2020-03-22;64;-21.1151,55.5364
France;Saint Barthelemy;Confirmed;2020-06-06;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-06-02;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-07-23;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-08-26;17;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-03-14;1;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-01-23;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-06-07;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-03-10;1;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-03-13;1;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-08-16;13;17.9,-62.8333
France;Saint Pierre and Miquelon;Confirmed;2020-07-13;2;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-07-06;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-09-26;16;46.8852,-56.3159
France;St Martin;Confirmed;2020-05-31;41;18.0708,-63.0501
France;St Martin;Confirmed;2020-02-09;0;18.0708,-63.0501
France;St Martin;Confirmed;2020-04-22;38;18.0708,-63.0501
France;St Martin;Confirmed;2020-03-21;4;18.0708,-63.0501
France;St Martin;Confirmed;2020-06-28;43;18.0708,-63.0501
France;St Martin;Confirmed;2020-05-20;40;18.0708,-63.0501
France;St Martin;Confirmed;2020-03-04;0;18.0708,-63.0501
France;St Martin;Confirmed;2020-07-01;43;18.0708,-63.0501
France;;Confirmed;2020-02-05;6;46.2276,2.2137
France;;Confirmed;2020-02-19;12;46.2276,2.2137
France;;Confirmed;2020-09-13;381907;46.2276,2.2137
France;;Confirmed;2020-08-14;236114;46.2276,2.2137
France;;Confirmed;2020-03-27;32964;46.2276,2.2137
France;;Confirmed;2020-05-13;175981;46.2276,2.2137
France;;Confirmed;2020-07-11;198199;46.2276,2.2137
France;;Confirmed;2020-09-04;329512;46.2276,2.2137
France;;Confirmed;2020-02-11;11;46.2276,2.2137
France;;Confirmed;2020-02-04;6;46.2276,2.2137
France;;Confirmed;2020-04-13;124298;46.2276,2.2137
France;French Guiana;Deaths;2020-06-06;1;3.9339,-53.1258
France;French Guiana;Deaths;2020-06-17;5;3.9339,-53.1258
France;French Guiana;Deaths;2020-05-31;1;3.9339,-53.1258
France;French Guiana;Deaths;2020-03-14;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-05-06;1;3.9339,-53.1258
France;French Polynesia;Deaths;2020-02-08;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-02-17;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-03-21;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-08-14;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-03-08;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-09-04;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-09-27;6;-17.6797,149.4068
France;French Polynesia;Deaths;2020-06-15;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-02-18;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-02-26;0;-17.6797,149.4068
France;Guadeloupe;Deaths;2020-05-08;13;16.265,-61.551
France;Guadeloupe;Deaths;2020-06-24;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-09-28;42;16.265,-61.551
France;Guadeloupe;Deaths;2020-08-19;15;16.265,-61.551
France;Guadeloupe;Deaths;2020-03-08;0;16.265,-61.551
France;Guadeloupe;Deaths;2020-08-13;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-07-19;14;16.265,-61.551
France;Guadeloupe;Deaths;2020-05-16;13;16.265,-61.551
France;French Guiana;Deaths;2020-06-02;1;3.9339,-53.1258
France;French Guiana;Deaths;2020-05-25;1;3.9339,-53.1258
France;French Guiana;Deaths;2020-05-24;1;3.9339,-53.1258
France;French Guiana;Deaths;2020-09-24;65;3.9339,-53.1258
France;French Guiana;Deaths;2020-05-04;1;3.9339,-53.1258
France;French Guiana;Deaths;2020-08-20;54;3.9339,-53.1258
France;French Guiana;Deaths;2020-03-04;0;3.9339,-53.1258
France;French Guiana;Deaths;2020-02-10;0;3.9339,-53.1258
France;French Polynesia;Deaths;2020-05-28;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-02-19;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-05-10;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-03-27;0;-17.6797,149.4068
France;French Polynesia;Deaths;2020-05-16;0;-17.6797,149.4068
France;Guadeloupe;Deaths;2020-09-07;18;16.265,-61.551
France;Guadeloupe;Deaths;2020-04-19;8;16.265,-61.551
France;Guadeloupe;Deaths;2020-09-14;24;16.265,-61.551
France;Guadeloupe;Deaths;2020-05-05;12;16.265,-61.551
France;Guadeloupe;Deaths;2020-09-10;23;16.265,-61.551
France;Guadeloupe;Deaths;2020-01-22;0;16.265,-61.551
France;Guadeloupe;Deaths;2020-02-01;0;16.265,-61.551
France;Guadeloupe;Deaths;2020-02-04;0;16.265,-61.551
France;Guadeloupe;Deaths;2020-08-22;15;16.265,-61.551
France;Martinique;Deaths;2020-08-26;16;14.6415,-61.0242
France;Martinique;Deaths;2020-07-05;14;14.6415,-61.0242
France;Martinique;Deaths;2020-05-12;14;14.6415,-61.0242
France;Martinique;Deaths;2020-06-13;14;14.6415,-61.0242
France;Martinique;Deaths;2020-03-31;3;14.6415,-61.0242
France;Martinique;Deaths;2020-08-29;16;14.6415,-61.0242
France;Martinique;Deaths;2020-09-18;18;14.6415,-61.0242
France;Martinique;Deaths;2020-05-26;14;14.6415,-61.0242
France;Martinique;Deaths;2020-06-19;14;14.6415,-61.0242
France;Mayotte;Deaths;2020-08-17;39;-12.8275,45.166244
France;Mayotte;Deaths;2020-02-15;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-09-13;40;-12.8275,45.166244
France;Mayotte;Deaths;2020-07-29;39;-12.8275,45.166244
France;Mayotte;Deaths;2020-04-20;4;-12.8275,45.166244
France;Mayotte;Deaths;2020-03-21;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-01-29;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-02-25;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-09-05;40;-12.8275,45.166244
France;Mayotte;Deaths;2020-02-22;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-02-10;0;-12.8275,45.166244
France;Mayotte;Deaths;2020-05-27;20;-12.8275,45.166244
France;Mayotte;Deaths;2020-09-16;40;-12.8275,45.166244
France;New Caledonia;Deaths;2020-08-31;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-05-31;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-02-24;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-03-14;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-07-02;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-03-28;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-05-21;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-07-28;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-09-10;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-06-01;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-05-13;0;-20.904305,165.618042
France;New Caledonia;Deaths;2020-02-28;0;-20.904305,165.618042
France;Reunion;Deaths;2020-08-07;5;-21.1151,55.5364
France;Reunion;Deaths;2020-07-04;2;-21.1151,55.5364
France;Reunion;Deaths;2020-02-08;0;-21.1151,55.5364
France;Reunion;Deaths;2020-03-30;0;-21.1151,55.5364
France;Reunion;Deaths;2020-05-24;1;-21.1151,55.5364
France;Reunion;Deaths;2020-04-18;0;-21.1151,55.5364
France;Reunion;Deaths;2020-02-21;0;-21.1151,55.5364
France;Reunion;Deaths;2020-04-28;0;-21.1151,55.5364
France;Reunion;Deaths;2020-07-14;3;-21.1151,55.5364
France;Saint Barthelemy;Deaths;2020-04-15;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-06-02;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-06-16;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-06-13;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-02-20;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-03-27;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-04-06;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-01-29;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-02-02;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-07-18;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-04-01;0;17.9,-62.8333
France;Saint Barthelemy;Deaths;2020-08-21;0;17.9,-62.8333
France;Saint Pierre and Miquelon;Deaths;2020-07-27;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-09-29;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-02-08;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-04-19;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-04-22;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-02-21;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-04-26;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-07-11;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-01-29;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-09-18;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Deaths;2020-09-06;0;46.8852,-56.3159
France;St Martin;Deaths;2020-08-31;5;18.0708,-63.0501
France;St Martin;Deaths;2020-07-04;3;18.0708,-63.0501
France;St Martin;Deaths;2020-06-18;3;18.0708,-63.0501
France;St Martin;Deaths;2020-03-16;0;18.0708,-63.0501
France;St Martin;Deaths;2020-05-21;3;18.0708,-63.0501
France;St Martin;Deaths;2020-03-29;0;18.0708,-63.0501
France;St Martin;Deaths;2020-03-07;0;18.0708,-63.0501
France;St Martin;Deaths;2020-05-22;3;18.0708,-63.0501
France;St Martin;Deaths;2020-08-23;5;18.0708,-63.0501
France;St Martin;Deaths;2020-02-11;0;18.0708,-63.0501
France;St Martin;Deaths;2020-07-01;3;18.0708,-63.0501
France;;Deaths;2020-09-02;30539;46.2276,2.2137
France;;Deaths;2020-04-05;8078;46.2276,2.2137
France;;Deaths;2020-03-06;9;46.2276,2.2137
France;;Deaths;2020-03-08;19;46.2276,2.2137
France;;Deaths;2020-04-06;8911;46.2276,2.2137
France;;Deaths;2020-08-13;30263;46.2276,2.2137
France;;Deaths;2020-08-10;30201;46.2276,2.2137
France;;Deaths;2020-07-18;30046;46.2276,2.2137
France;;Deaths;2020-04-01;4403;46.2276,2.2137
France;French Guiana;Recovered;2020-09-29;9569;3.9339,-53.1258
France;French Guiana;Recovered;2020-05-28;161;3.9339,-53.1258
France;French Guiana;Recovered;2020-03-11;0;3.9339,-53.1258
France;French Guiana;Recovered;2020-07-29;6176;3.9339,-53.1258
France;French Guiana;Recovered;2020-03-29;6;3.9339,-53.1258
France;French Guiana;Recovered;2020-03-21;0;3.9339,-53.1258
France;French Guiana;Recovered;2020-09-04;8792;3.9339,-53.1258
France;French Guiana;Recovered;2020-06-10;457;3.9339,-53.1258
France;French Guiana;Recovered;2020-08-09;7501;3.9339,-53.1258
France;French Guiana;Recovered;2020-04-02;15;3.9339,-53.1258
France;French Guiana;Recovered;2020-02-10;0;3.9339,-53.1258
France;French Polynesia;Recovered;2020-05-31;60;-17.6797,149.4068
France;French Polynesia;Recovered;2020-07-05;60;-17.6797,149.4068
France;French Polynesia;Recovered;2020-03-16;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-07-12;60;-17.6797,149.4068
France;French Polynesia;Recovered;2020-02-12;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-06-03;60;-17.6797,149.4068
France;French Polynesia;Recovered;2020-09-12;642;-17.6797,149.4068
France;French Polynesia;Recovered;2020-04-17;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-03-08;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-01-29;0;-17.6797,149.4068
France;French Polynesia;Recovered;2020-09-27;1335;-17.6797,149.4068
France;French Polynesia;Recovered;2020-04-24;41;-17.6797,149.4068
France;French Polynesia;Recovered;2020-06-11;60;-17.6797,149.4068
France;French Polynesia;Recovered;2020-06-29;60;-17.6797,149.4068
France;Guadeloupe;Recovered;2020-02-12;0;16.265,-61.551
France;Guadeloupe;Recovered;2020-02-07;0;16.265,-61.551
France;Guadeloupe;Recovered;2020-05-09;104;16.265,-61.551
France;Guadeloupe;Recovered;2020-04-28;82;16.265,-61.551
France;Guadeloupe;Recovered;2020-06-09;144;16.265,-61.551
France;Guadeloupe;Recovered;2020-08-10;186;16.265,-61.551
France;Guadeloupe;Recovered;2020-07-26;176;16.265,-61.551
France;Guadeloupe;Recovered;2020-05-30;138;16.265,-61.551
France;Guadeloupe;Recovered;2020-04-01;24;16.265,-61.551
France;Guadeloupe;Recovered;2020-05-06;104;16.265,-61.551
France;Martinique;Recovered;2020-03-12;0;14.6415,-61.0242
France;Martinique;Recovered;2020-06-05;98;14.6415,-61.0242
France;Martinique;Recovered;2020-06-30;98;14.6415,-61.0242
France;Martinique;Recovered;2020-07-17;98;14.6415,-61.0242
